pmid,geneId,diseaseId
24434143,760,D007511
24434143,760,D012131
24434143,760,D028361
24434143,10076,D007511
24434143,10076,D012131
24434143,10105,D007511
24509439,2335,D005355
24509439,2335,D007177
24509439,2335,D009369
24509439,2335,D018805
24509439,2335,D050197
24509439,7448,D005355
24509439,7448,D009369
24509439,7448,D050197
24620788,3039,D000275
24620788,3039,D003920
24620788,4162,D002318
24620788,404677,D000275
24620788,404677,D000419
24620788,404677,D002318
24620788,404677,D003072
24620788,404677,D003920
24620788,404677,D009220
24620788,404677,D012164
24620788,404677,D050197
24620788,404677,D056784
24620788,404677,D057049
24620788,404677,D058345
24650018,142,D003920
24650018,142,D005234
24650018,142,D056486
24650018,834,C567379
24650018,834,D001855
24650018,834,D005234
24650018,834,D007153
24650018,834,D056486
24650018,2875,D003920
24650018,2875,D005234
24650018,2875,D017093
24650018,2875,D056486
24650018,3553,C567379
24650018,3553,D001855
24650018,3553,D005234
24650018,3553,D007153
24650018,3553,D007249
24650018,3553,D008108
24650018,3553,D012514
24650018,3553,D056486
24650018,4615,C538265
24650018,4615,C567379
24650018,4615,D001855
24650018,4615,D002543
24650018,4615,D003920
24650018,4615,D005234
24650018,4615,D007153
24650018,4615,D007249
24650018,4615,D009336
24650018,4615,D056486
24650018,5599,D003920
24650018,5599,D005234
24650018,5599,D056486
24650018,7099,C567379
24650018,7099,D005234
24650018,7099,D007249
24650018,7099,D009336
24650018,7099,D012514
24650018,7099,D056486
24650018,9447,C538265
24650018,9447,C567379
24650018,9447,D005234
24650018,9447,D007153
24650018,9447,D012514
24650018,15289,D005234
24650018,15289,D007249
24650018,15289,D009336
24650018,15289,D012514
24650018,15289,D056486
24650018,29108,D005234
24650018,54106,C567379
24650018,54106,D005234
24650018,54106,D007249
24650018,54106,D009336
24650018,54106,D012514
24650018,54106,D056486
24650018,114548,C567379
24650018,114548,D003092
24650018,114548,D005234
24650018,114548,D007153
24650018,114548,D012514
24650275,1325,C535694
24650275,2688,C535694
24650275,2688,D005221
24650275,2688,D006984
24650275,3479,D006984
24708774,1101,D005211
24708774,1101,D007239
24708774,1101,D011001
24786293,1628,D006973
24786293,8991,D006973
24792912,920,D003092
24792912,920,D007249
24792912,920,D015431
24792912,920,D052016
24792912,1524,C535750
24792912,1524,D003092
24792912,3458,D003092
24792912,3553,D003092
24792912,3559,D003092
24792912,3586,C535541
24792912,3586,D003092
24792912,3586,D003093
24792912,3586,D003424
24792912,3586,D007249
24792912,3586,D015212
24792912,3586,D015431
24792912,3586,D052016
24792912,3587,C535541
24792912,3587,D003092
24792912,3587,D003093
24792912,3587,D003424
24792912,3587,D007153
24792912,3587,D007249
24792912,3587,D015212
24792912,3587,D052016
24792912,3588,C535541
24792912,3588,C535750
24792912,3588,D003092
24792912,3588,D007153
24792912,3588,D007249
24792912,3588,D015431
24792912,3588,D052016
24792912,3605,D003092
24792912,5896,D003092
24792912,5897,C535750
24792912,5897,D003092
24792912,5897,D007249
24792912,5897,D015431
24792912,7454,D003092
24792912,50943,D003092
24797878,2030,D009369
24797878,56925,D009369
24797878,201780,D009408
24809021,207,D005910
24809021,960,D005910
24809021,1116,D004194
24809021,1116,D005909
24809021,1116,D005910
24809021,1116,D007674
24809021,1116,D009369
24809021,1116,D009837
24809021,1116,D010020
24809021,1906,D005909
24809021,1956,D005909
24809021,1956,D009369
24809021,4255,D005909
24809021,4313,D005910
24809021,4790,D005909
24809021,4790,D005910
24809021,5175,D005909
24809021,5175,D009336
24809021,5175,D009369
24809021,5595,D005910
24809021,5970,D005910
24809021,5971,D005909
24809021,5971,D009369
24809021,7124,D005910
24809021,7422,D005909
24809021,7422,D005910
24809021,7422,D009369
24809021,7422,D010020
24809021,8842,D005909
24809021,8842,D005910
24809021,8842,D009336
24809021,8842,D009369
24810596,4193,C536108
24810596,4193,D006323
24810596,4193,D058186
24810596,4869,D058186
24810596,7157,C536108
24810596,7157,D006323
24810596,7157,D009369
24810596,7157,D010190
24810596,7157,D058186
24810596,10075,D058186
24810596,10524,C536108
24810596,10524,D006323
24810596,10524,D009369
24810596,84897,D009369
24810596,84897,D010190
24810596,84897,D058186
24884708,9771,D000419
24884708,9771,D003643
24884708,9771,D007674
24898186,79585,D010146
25043992,3553,D008569
25043992,3553,D011125
25043992,3569,D011125
25043992,7124,D011125
25143772,100379198,C562694
25143772,100379198,D001289
25143772,100379198,D001523
25143772,100379198,D003072
25143772,100379198,D004827
25143772,100379198,D012640
25143772,100379198,D019305
25273894,348,D050197
25273894,5243,D015799
25273894,5243,D064420
25273894,6579,D015799
25273894,8714,D015799
25273894,9429,D015799
25405347,5177,D007249
25405347,7124,C538228
25405347,7124,D006973
25405347,7124,D009369
25405347,7126,D006973
25405347,7126,D007249
25405347,7126,D009369
25430415,2099,D010024
25478511,6285,D054549
25478511,10242,D054549
25491605,5578,C537296
25491605,5578,C579880
25491605,5578,D007247
25491605,5578,D010049
25491605,5578,D010051
25491605,5580,C537296
25491605,5580,D010051
25491605,5581,C537296
25491605,5581,D010051
25551576,929,D004194
25551576,968,D003711
25551576,1437,D004194
25551576,1437,D007249
25551576,1437,D019636
25551576,3439,D008545
25551576,3456,D007249
25551576,3456,D009103
25551576,3456,D011125
25551576,3456,D012598
25551576,5133,D007249
25551576,10288,D001327
25551576,10288,D007249
25551576,10288,D009103
25551576,10288,D009369
25551576,10288,D011125
25551576,10288,D012598
25551576,11006,D001327
25551576,11006,D003711
25551576,11006,D004194
25551576,11006,D007249
25551576,11006,D009103
25551576,11006,D009369
25551576,11006,D011125
25551576,11006,D012598
25551576,11006,D019636
25551576,80381,D007249
25551576,80381,D009103
25551576,80381,D011125
25616812,10870,D000275
25657186,836,D007511
25657186,836,D020521
25657186,1956,D007511
25657186,1956,D020521
25657186,2026,D020521
25657186,2244,D020521
25657186,2670,D020521
25657186,3569,D002544
25657186,3569,D020521
25657186,4155,D020521
25657186,4318,D007511
25657186,4318,D020521
25657186,4879,D002544
25657186,4879,D007511
25657186,4879,D020521
25657186,4908,D020521
25657186,5617,D007511
25657186,5617,D020521
25657186,6283,D007511
25657186,6283,D020521
25657186,6285,D007511
25657186,6285,D020521
25657186,6347,D007511
25657186,6347,D020521
25657186,6356,D007511
25657186,6356,D020521
25657186,7079,D007511
25657186,7079,D020521
25657186,7450,D007511
25657186,7450,D020521
25657186,10590,D007511
25657186,10590,D020521
25700381,820,D008171
25700381,1080,D003550
25700381,1080,D003681
25700381,1080,D008171
25700381,3439,D001102
25700381,3456,D001102
25700381,3596,D001102
25700381,4025,D003550
25700381,4938,D007239
25700381,4938,D012131
25700381,5610,D001102
25700381,5610,D007239
25700381,6772,D007239
25700381,6772,D012131
25700381,7040,C565292
25700381,9451,D007239
25700381,55107,D001249
25700381,80834,D007239
25700381,83939,D001102
25700381,83939,D007239
25700381,90865,D001102
25700381,90865,D001249
25700381,94103,D001249
25700381,115019,D001249
25700381,260431,D000402
25700381,260431,D001102
25700381,260431,D001249
25700381,260431,D003550
25700381,260431,D004342
25700381,260431,D007239
25700381,260431,D007249
25700381,260431,D011565
25700381,260431,D012131
25700381,100508689,D003550
25825024,213,D016301
25825024,2209,D001168
25825024,668542,D001168
25825024,668542,D001172
25825024,668542,D007249
25825024,668542,D007592
25825024,668542,D016301
25825024,668542,D017099
25825024,668542,D064420
25840414,10927,D056486
25852568,3553,D005221
25852568,6120,D005222
25905096,920,D014766
25905096,1906,D015658
25905096,3700,D007249
25905096,155871,D001102
25905096,155871,D006984
25905096,155871,D007249
25905096,155871,D015658
25905096,156110,D001102
25905096,156110,D007249
25905096,156110,D012857
25905096,156110,D015658
25926995,100128998,D016470
25935745,54535,D001523
25940564,177,D002357
25940564,177,D006984
25940564,335,D002357
25940564,336,D002357
25940564,3553,D002357
25940564,7276,C567782
25940564,7276,D001172
25940564,7276,D002349
25940564,7276,D002357
25940564,7276,D003643
25940564,7276,D007249
25940564,7276,D009101
25940564,7276,D009202
25940564,7276,D010003
25940564,7276,D014693
25940564,7276,D028227
25940564,7276,D064420
25946018,3553,D002006
25946018,3553,D011273
25946018,3569,D002006
25946018,3569,D011273
25946018,3576,D002006
25946018,3576,D011273
25946018,7099,D001424
25946018,7099,D002006
25946018,7099,D003643
25946018,7099,D007239
25946018,7099,D009336
25946018,7124,D002006
25946018,7124,D011273
25960081,529,D000544
25960081,529,D001008
25960081,529,D001523
25960081,529,D007511
25960081,529,D007635
25960081,529,D008569
25960081,529,D010051
25960081,529,D019636
25960081,529,D019964
25960081,759,D007635
25960081,2099,D008569
25960081,5594,D007635
25960081,5599,D007635
25963628,920,D000070642
25963628,6012,D004194
25964797,288,D001714
25964797,3786,D001321
25964797,3786,D001523
25964797,6334,D003072
25964797,6334,D004827
25964797,6334,D009069
25964797,6334,D020945
25964797,56479,D001523
25965909,24148,D004194
25999344,2120,D009373
25999344,2120,D030342
25999344,7013,D009373
25999344,7013,D030342
25999344,7014,D009373
26000277,7276,D002349
26000277,7276,D010146
26053248,308,D009336
26053248,916,D003711
26053248,916,D007249
26053248,920,D001284
26053248,920,D003141
26053248,920,D009103
26053248,920,D011832
26053248,920,D018805
26053248,920,D044342
26061049,1030,D056735
26061049,8315,D009127
26061049,10263,D056735
26061049,27072,D056735
26061049,51411,D009127
26061049,55738,D056735
26112967,6256,D010051
26143012,2030,D012892
26143012,2030,D012893
26143012,2030,D015835
26170810,351,D003072
26170810,351,D007249
26170810,351,D008569
26170810,351,D012021
26170810,351,D020258
26170810,814,D009410
26243863,673,D015179
26243863,1956,D001943
26243863,1956,D002289
26243863,1956,D009369
26243863,1956,D015179
26243863,2064,C562950
26243863,2064,D000077192
26243863,2064,D001749
26243863,2064,D001943
26243863,2064,D002289
26243863,2064,D003123
26243863,2064,D004938
26243863,2064,D005909
26243863,2064,D009369
26243863,2064,D013274
26243863,2064,D015179
26243863,2475,D002289
26243863,3482,D015179
26243863,3845,D009369
26243863,3845,D015179
26243863,4893,D015179
26243863,5290,D015179
26303914,3630,C566610
26303914,3630,D003920
26303914,3630,D006973
26303914,3630,D014012
26316238,268,D007246
26316238,268,D010049
26316238,2488,C536309
26316238,2488,D000860
26316238,2488,D007027
26316238,2488,D007029
26316238,2488,D010049
26316238,2488,D010051
26316238,2796,D007027
26316238,2796,D007029
26316238,2796,D010049
26316238,6866,D007029
26316238,7422,D000860
26316238,7422,D010051
26338969,207,C538614
26338969,581,D011471
26338969,596,D011471
26338969,1543,D008659
26338969,1645,D000230
26338969,1645,D000275
26338969,1645,D002294
26338969,1645,D008175
26338969,1645,D008659
26338969,1645,D009369
26338969,2309,C538614
26338969,3383,D002318
26338969,3383,D050197
26338969,3553,D008659
26338969,4501,D008659
26338969,5055,D000275
26338969,5055,D002294
26338969,5055,D005354
26338969,5055,D008175
26338969,5055,D008659
26338969,5055,D009369
26338969,5055,D010212
26338969,5921,D008175
26338969,6352,D008659
26338969,7412,D002318
26338969,7412,D050197
26338969,7779,D000230
26338969,7779,D000275
26338969,7779,D002294
26338969,7779,D005354
26338969,7779,D008175
26338969,7779,D008659
26338969,7779,D009369
26338969,7780,D008659
26338969,9173,D008659
26338969,10327,D008175
26338969,10628,D008659
26338969,11009,D008659
26338969,26575,D008175
26338969,57834,D008659
26338969,406958,C538614
26338969,406958,D000275
26338969,406958,D008175
26338969,406958,D009369
26338969,406958,D063646
26338969,406961,D000275
26338969,406961,D008175
26338969,406961,D009369
26338969,406961,D063646
26338969,493861,D008659
26376633,1906,D002318
26376633,4843,D007249
26376633,4843,D011014
26404473,6367,D009369
26410082,207,D005909
26410082,207,D009362
26410082,208,D009369
26410082,238,D009362
26410082,238,D009369
26410082,672,D001943
26410082,673,D009362
26410082,673,D009369
26410082,675,D009369
26410082,894,D009369
26410082,898,D001927
26410082,898,D009369
26410082,1021,D009369
26410082,1437,D009362
26410082,1437,D009369
26410082,1956,D001943
26410082,1956,D008175
26410082,1956,D009362
26410082,1956,D009369
26410082,2064,D001943
26410082,2064,D008175
26410082,2064,D009362
26410082,2064,D009369
26410082,2064,D010051
26410082,2064,D012468
26410082,2064,D060050
26410082,2146,D009362
26410082,2146,D009369
26410082,2195,D009369
26410082,2260,D009369
26410082,2475,D006623
26410082,2475,D009362
26410082,2475,D009369
26410082,3845,D009369
26410082,4170,D009369
26410082,4609,D009362
26410082,4609,D009369
26410082,5241,D001943
26410082,5290,D009369
26410082,5295,D005909
26410082,5307,D009369
26410082,5728,C538614
26410082,5728,D009362
26410082,5728,D009369
26410082,7157,D009362
26410082,7157,D009369
26410082,55193,C538614
26410082,55193,D006623
26410082,55193,D009369
26410082,55294,D009369
26412311,4151,D004194
26412311,4151,D005198
26412311,4151,D007674
26412311,4151,D058186
26412311,4282,D001172
26412311,4282,D007249
26412311,4282,D007674
26412311,4282,D008171
26412311,4282,D011658
26412311,4282,D012206
26412311,4282,D015212
26412311,4282,D018805
26412311,4282,D056486
26412311,4282,D058186
26412311,7124,D007674
26412311,7295,D005198
26412311,7295,D007674
26412311,7295,D011658
26412311,7295,D012206
26412311,7295,D012772
26412311,7295,D056486
26412311,7295,D058186
26412311,10724,D005198
26537631,3426,D012640
26552017,8662,D000275
26552017,8662,D005355
26552017,8662,D005402
26552017,8662,D009369
26552017,8662,D012002
26552017,8662,D012735
26552017,8662,D014627
26552017,8662,D014719
26552017,8662,D014987
26552017,159371,D000275
26552017,159371,D000309
26552017,159371,D004194
26552017,159371,D005355
26552017,159371,D005402
26552017,159371,D009369
26552017,159371,D012002
26552017,159371,D012735
26552017,159371,D014627
26552017,159371,D014719
26552017,159371,D014987
26552017,159371,D060737
26561860,472,D005862
26622254,238,D003643
26622254,5286,D003128
26622254,5286,D064420
26639108,10927,D054975
26709357,114614,D058540
26716506,207,D009369
26716506,2064,D001523
26716506,2064,D001943
26716506,2064,D009369
26716506,2064,D009422
26716506,2064,D017034
26716506,2475,D009369
26716506,3320,D001943
26716506,3320,D009422
26716506,5979,D001523
26716506,5979,D001943
26716506,9564,D001523
26716506,9564,D001943
26716506,9564,D006965
26716506,9564,D009369
26716506,9564,D017034
26796641,892,D007249
26796641,1024,D007249
26796641,1024,D007674
26796641,1024,D008545
26796641,1024,D009369
26796641,1024,D010051
26796641,1024,D013274
26796641,1024,D015179
26796641,1499,D007674
26796641,1499,D009369
26796641,1499,D013274
26796641,1499,D015179
26796641,1499,D018243
26796641,1856,D007674
26796641,1856,D015179
26796641,4827,D009369
26796641,4827,D015179
26796641,6772,D009369
26796641,9968,D007249
26796641,9969,D007249
26796641,23097,D007249
26796641,23097,D007674
26796641,23097,D015179
26823174,28380860,D011552
26823174,28380860,D030342
26844115,1401,D003920
26844115,1401,D007249
26844115,1401,D008659
26844115,1401,D009336
26844115,1401,D009765
26844115,3557,D007249
26844115,3557,D009765
26844115,3569,D003920
26844115,3569,D007249
26844115,3569,D007333
26844115,3569,D009336
26844115,3569,D009765
26844115,3586,D007249
26844115,3630,D007333
26844115,3952,D007249
26844115,7124,D003920
26844115,7124,D007249
26844115,7124,D007333
26844115,7124,D009336
26844115,7124,D009765
26844115,9370,D007249
26844115,10891,D007249
26852130,672,D001943
26852130,672,D009369
26852130,672,D010051
26852130,672,D018567
26852130,672,D061325
26852130,675,D001943
26852130,675,D009369
26852130,675,D010051
26852130,675,D018567
26852130,675,D061325
26852130,114614,D010051
26936326,207,D000860
26936326,207,D005355
26936326,207,D007249
26936326,847,D005355
26936326,1027,D000860
26936326,1432,D005355
26936326,1432,D007249
26936326,2806,D005355
26936326,3162,D005355
26936326,3162,D007249
26936326,3162,D012769
26936326,3162,D056486
26936326,3553,D005355
26936326,3569,D002545
26936326,3569,D005355
26936326,4790,D005355
26936326,4790,D020244
26936326,6502,D000860
26936326,7124,D002545
26936326,7124,D005355
26936326,7124,D007239
26936326,10079,D001778
26936326,10079,D001791
26936326,10079,D002545
26936326,10079,D005355
26936326,10079,D007249
26936326,10079,D007511
26936326,10079,D010146
26936326,10079,D013927
26936326,10079,D014947
26936326,10079,D015775
26936326,10079,D020244
26936326,10079,D056486
26951071,999,D000230
26951071,999,D009369
26951071,999,D013274
26951071,1045,D000230
26951071,1045,D009369
26951071,1045,D017827
26951071,3849,D009369
26951071,3855,D000230
26951071,3855,D009369
26951071,3855,D017827
26951071,6899,D009369
26951071,6935,D000230
26951071,6935,D007414
26951071,6935,D009369
26951071,8850,D001523
26951071,8850,D007414
26951071,8850,D009369
26951071,8850,D012734
26951071,10178,D021441
26951071,26160,D000230
26951071,26160,D009362
26951071,26160,D009369
26951071,26160,D018253
26951071,54474,D000230
26951071,54474,D009369
26951071,54474,D017827
27034972,100861393,C536778
27034972,101054829,D005128
27034972,101054829,D007775
27047182,50511,D010272
27047182,81502,D004443
27047182,81502,D005873
27047182,81502,D013622
27047182,81502,D016776
27069490,100009452,C566690
27069490,100009452,D007511
27069490,100009452,D012848
27069490,100009452,D015427
27070462,820,C567932
27070462,820,D009369
27070462,820,D012516
27070462,820,D017093
27070462,1385,C567932
27070462,1385,D003072
27070462,1385,D006323
27070462,1385,D009369
27070462,1385,D012516
27070462,5744,C567932
27070462,5744,D006323
27070462,5744,D009369
27070462,5744,D012516
27070462,5744,D017093
27070462,7157,C567932
27070462,7157,D006323
27070462,7157,D007153
27070462,7157,D009369
27070462,7157,D012516
27070462,7157,D014842
27070462,7157,D016864
27070462,121340,C567932
27070462,121340,D014842
27078154,348,D000544
27078154,348,D001289
27078154,348,D001321
27078154,348,D001523
27078154,348,D001714
27078154,348,D002318
27078154,348,D003324
27078154,348,D003865
27078154,348,D003920
27078154,348,D003924
27078154,348,D004194
27078154,348,D012559
27078154,348,D016584
27125496,7157,C536751
27170755,27912114,C537372
27171271,354,D005767
27171271,354,D006470
27171271,354,D011471
27171271,354,D064420
27200373,25976,D020521
27222925,5354,C537538
27222925,5354,D001259
27222925,5354,D001480
27222925,5354,D001523
27222925,5354,D001630
27222925,5354,D003072
27222925,5354,D003643
27222925,5354,D003711
27222925,5354,D007249
27222925,5354,D007966
27222925,5354,D008556
27222925,5354,D009103
27222925,5354,D009123
27222925,5354,D009128
27222925,5354,D009410
27222925,5354,D009422
27222925,5354,D009461
27222925,5354,D009759
27222925,5354,D011782
27222925,5354,D020279
27222925,5354,D020371
27222925,5354,D030342
27222925,5354,D040181
27222925,5354,OMIM:608852
27247945,81,C538213
27247945,81,D000402
27247945,81,D001161
27247945,81,D005198
27247945,81,D005355
27247945,81,D005921
27247945,81,D007674
27247945,81,D009400
27247945,81,D012598
27247945,81,D057770
27247945,4582,C538213
27281198,6323,D000544
27281198,6323,D001321
27281198,6323,D002493
27281198,6323,D004342
27281198,6323,D004827
27281198,6323,D006261
27281198,6323,D006331
27281198,6323,D006930
27281198,6323,D008881
27281198,6323,D010146
27281198,6323,D020078
27281198,6323,D020325
27281198,6323,D043183
27281198,6323,D059226
27281198,6335,D010146
27281198,6336,D010146
27281198,11280,D010146
27364353,627,D000755
27364353,627,D013119
27364353,4908,D000755
27364353,4908,D013119
27364353,24547,D011125
27381680,3569,D009369
27381680,3952,D009369
27381680,7124,D009369
27381680,22060,D009369
27390464,54681,D009069
27390464,54681,D011041
27403037,355,C565169
27403037,355,D005198
27403037,355,D005355
27403037,355,D007153
27403037,355,D007249
27403037,355,D007674
27403037,355,D008206
27403037,355,D011014
27403037,355,D011507
27403037,355,D013163
27403037,633,D008180
27403037,643,D007153
27403037,643,D007674
27403037,643,D008180
27403037,643,D013163
27403037,718,D011507
27403037,916,D011507
27403037,920,D007674
27403037,920,D008180
27403037,920,D011507
27403037,925,D008180
27403037,925,D008206
27403037,930,D008180
27403037,968,D008180
27403037,1230,D005198
27403037,1230,D005355
27403037,1230,D006086
27403037,1230,D007153
27403037,1230,D007249
27403037,1230,D007674
27403037,1230,D008180
27403037,1230,D009393
27403037,1230,D011507
27403037,1230,D013163
27403037,1230,D014517
27403037,1230,D015427
27403037,1233,D007674
27403037,1233,D008180
27403037,1234,D004342
27403037,1234,D006086
27403037,1234,D007674
27403037,1234,D008180
27403037,1234,D011507
27403037,1234,D013163
27403037,1234,D014517
27403037,1234,D015427
27403037,1235,D008180
27403037,1235,D009393
27403037,1437,D004342
27403037,1524,D008180
27403037,1524,D008206
27403037,1524,D013163
27403037,2212,D008180
27403037,2833,C565169
27403037,2833,C566895
27403037,2833,D004194
27403037,2833,D007153
27403037,2833,D007674
27403037,2833,D008180
27403037,2833,D009393
27403037,2833,D011507
27403037,2833,D017099
27403037,3458,D004342
27403037,3553,D011507
27403037,3565,D004342
27403037,3569,D011507
27403037,3605,D011507
27403037,3627,D007674
27403037,3627,D008180
27403037,4615,D008180
27403037,4790,C536528
27403037,4790,D001424
27403037,4790,D008180
27403037,5896,D007674
27403037,6352,D008180
27403037,6357,C536528
27403037,6357,D001424
27403037,6357,D008180
27403037,6357,D008206
27403037,6357,D011014
27403037,6357,D011507
27403037,6357,D013163
27403037,6361,D011507
27403037,6364,D009393
27403037,6367,D007674
27403037,6367,D011507
27403037,6376,D005921
27403037,6376,D008180
27403037,6376,D008206
27403037,6376,D013163
27403037,6387,D005921
27403037,6387,D007674
27403037,6387,D008180
27403037,6387,D011507
27403037,7099,C536528
27403037,7099,D001424
27403037,7099,D008180
27403037,7852,D000309
27403037,7852,D005921
27403037,7852,D007674
27403037,7852,D008180
27403037,7852,D009369
27403037,7852,D011507
27403037,9464,D008180
27403037,10563,D007153
27403037,10563,D007674
27403037,10563,D008180
27403037,10563,D013163
27403037,10663,D001172
27403037,10663,D001327
27403037,10663,D007674
27403037,10663,D008180
27403037,17329,D007153
27403037,17329,D008180
27403037,51499,D007153
27403037,51499,D007674
27403037,51499,D008180
27403037,51499,D011507
27403037,51621,D008180
27403037,58191,D001172
27403037,58191,D001327
27403037,58191,D005921
27403037,58191,D007674
27403037,58191,D008180
27403037,90865,D011507
27403037,406910,D008180
27403037,414062,D013163
27403037,668478,D007153
27403037,729230,D008180
27403037,729230,D008206
27403037,729230,D011014
27403037,729230,D011507
27403037,729230,D013163
27445774,2004,C538225
27445774,2033,C538225
27445774,8532,C566826
27474010,9173,D002544
27474010,9173,D006406
27474010,9173,D053560
27474010,64115,D006406
27485030,944569,D006509
27506764,1158,C564253
27506764,1756,D001929
27506764,1756,D009136
27506764,1756,D020388
27506764,10891,C536751
27506764,10891,C538496
27506764,10891,D009136
27506764,96459,C536751
27506764,96459,C538496
27506764,96459,D002908
27506764,96459,D009136
27506764,96459,D020388
27506764,735275,C536751
27506764,735275,C538496
27506764,735275,C564253
27506764,735275,D002908
27506764,735275,D009136
27506764,735275,D020388
27506764,751557,D001929
27506764,100124433,C536751
27514748,1476,C537627
27525306,207,D001943
27525306,207,D008175
27525306,308,D009336
27525306,947,D009369
27525306,999,D008175
27525306,999,D009369
27525306,1956,D008175
27525306,1956,D009369
27525306,2475,D008175
27525306,2475,D009369
27525306,3082,D006130
27525306,3082,D008175
27525306,3082,D009362
27525306,3082,D009369
27525306,4233,D002289
27525306,4233,D008175
27525306,4233,D009369
27525306,4790,D001943
27525306,5979,D002289
27525306,5979,D009369
27525306,7157,D009369
27525306,7422,D008175
27525306,7422,D009369
27525306,7431,D008175
27525306,7431,D009369
27525306,255738,D008175
27525306,255738,D009362
27540513,1636,D011507
27540513,1636,D014511
27540513,1636,D051436
27576869,2539,D007567
27596437,1404,D007249
27596437,1404,D018805
27596437,1404,D019446
27596437,1788,D007249
27596437,3553,D007249
27596437,3569,D007249
27596437,3656,D007249
27596437,4792,D007249
27596437,4843,D007249
27596437,6657,D007249
27596437,7099,D007249
27596437,7099,D018805
27596437,7124,D007249
27596437,7124,D018805
27596437,7124,D019446
27596437,7132,D007249
27596437,23405,D007249
27596437,387164,D007249
27596437,387173,D007249
27596437,751557,D007249
27785854,5544,D064420
27785854,285189,C566368
27785854,285189,D064420
27785854,3267198,D064420
27785854,3267208,D064420
27785854,3267209,C566368
27785854,3267209,D064420
27785854,3267210,D006130
27785854,3267210,D064420
27790004,495,D002318
27790004,495,D005767
27790004,495,D010003
27790004,495,D013276
27790004,495,D014456
27790004,495,D052016
27790004,1401,D010146
27790004,4512,D013274
27790004,4512,D014456
27790004,4513,D001168
27790004,4513,D001172
27790004,4513,D002318
27790004,4513,D005767
27790004,4513,D010003
27790004,4513,D013274
27790004,4513,D014456
27790004,4513,D015535
27790004,4513,D052016
27790004,50848,D014456
27808126,155971,D015658
27843468,1636,D005776
27843468,2629,D005776
27843468,2629,D016464
27843468,4437,D005776
27843468,6348,D005776
27843468,6351,D005776
27843468,6362,D005776
27843468,9332,D005776
27880818,3099,D009369
27880818,3939,D009369
27880818,4609,D000860
27880818,4609,D004342
27880818,4609,D009369
27880818,4609,D009447
27880818,4609,D055752
27880818,4610,C535298
27880818,4610,D009369
27880818,4610,D055752
27880818,4613,D009369
27880818,4613,D009447
27880818,4790,D000860
27880818,4790,D004342
27880818,4790,D009369
27880818,5925,D012175
27880818,6566,C535298
27880818,6566,D004342
27880818,6566,D007662
27880818,6566,D009369
27880818,7015,D009369
27880818,7124,D000860
27880818,7124,D009369
27880818,7157,D009369
27880818,23373,D000860
27880818,23373,D009369
27956798,250,D005355
27956798,284,D005355
27956798,284,D008103
27956798,284,D008107
27956798,284,D019698
27956798,285,D005355
27956798,285,D008103
27956798,285,D008107
27956798,285,D008108
27956798,285,D009360
27956798,285,D009369
27956798,285,D019698
27956798,2147,D005355
27956798,2875,D005355
27956798,7010,D005355
27956798,7010,D056486
27990348,1956,D002289
28053667,2710,D006712
28053667,850711,D006712
28150320,31,C537775
28150320,31,D001008
28150320,31,D006948
28150320,31,D012021
28150320,31,D012640
28150320,31,D016584
28158258,6854,D009133
28158258,8224,D009133
28158258,10923,D009133
28158258,54221,D009133
28158258,65211,D009133
28158258,65211,D019966
28169280,1962,D012080
28195163,494014,D020964
28259070,213,D014826
28277979,3642,C537985
28277979,4129,C537985
28277979,6615,C537985
28277979,8932,D001102
28277979,23028,C535742
28277979,23028,C537985
28277979,23028,D005909
28277979,23028,D007938
28277979,23028,D007947
28277979,23028,D009369
28277979,23028,D010051
28277979,23028,D015470
28277979,23028,D018288
28277979,23028,D019636
28277979,23028,D055752
28277979,23028,OMIM:300855
28277979,23186,C537985
28277979,23186,D007947
28277979,23186,D015470
28277979,64710,C537985
28277979,84656,C537985
28277979,221656,C537985
28277979,221656,D015470
28291107,9214,C536528
28291107,9214,D011014
28291107,9214,D018805
28291107,51316,C536528
28291107,51316,D011014
28291107,51316,D018805
28348328,7024,C535858
28360229,22796,D003920
28360229,23495,D003920
28428661,2006,D004240
28428661,2006,D013622
28465628,301,D003643
28465628,348,D050197
28465628,834,D007238
28465628,958,D058226
28465628,968,D050197
28465628,1230,D007238
28465628,1234,D007238
28465628,1236,D050197
28465628,1524,D007249
28465628,1524,D050197
28465628,1636,D007238
28465628,3383,D050197
28465628,3458,D050197
28465628,3553,D007238
28465628,3569,D007238
28465628,3950,D050197
28465628,4057,D003643
28465628,5788,D000783
28465628,6347,D050197
28465628,6357,D007238
28465628,6376,D007238
28465628,6404,D050197
28465628,7096,D058226
28465628,7097,D058226
28465628,7099,D058226
28465628,7100,D058226
28465628,7124,D007249
28465628,7412,D007238
28465628,7412,D050197
28465628,20307,D007238
28465628,20307,D009336
28465628,114548,D007238
28465628,729230,D003643
28465628,729230,D006341
28465628,729230,D007238
28465628,729230,D007249
28465628,729230,D009422
28465628,729230,D020257
28465628,729230,D050197
28602767,4961525,D007239
28604785,397216,D000856
28604785,397216,D015430
28604785,403329,C562844
28604785,100127147,D003922
28604785,100127147,D007249
28604785,100513738,D005736
28604785,100515955,D005736
28604785,100737874,D007249
28689374,793,D007674
28689374,2538,D007674
28689374,2678,D007674
28689374,6580,D006311
28689374,6580,D007674
28689374,6580,D009369
28689374,6580,D010051
28689374,6580,D020258
28689374,6582,D006311
