pmid,geneId,diseaseId
25960081,759,D007635
26376633,4843,D007249
25551576,929,D011125
25551576,1437,D011125
19460904,3479,D003920
19460904,5176,D012164
32354045,60674,D008175
32354045,7248,D009369
32354045,7248,D008175
32354045,7248,D001749
32203104,5034,D009336
32203104,6402,D009336
26412311,10724,D005198
30949053,10800,D001249
30949053,2053,D008659
30949053,5465,D008659
32203104,2147,D014842
32203104,5034,D001791
32203104,5034,D014842
31143309,3077,D008103
18836991,57534,D012509
18836991,57534,D001929
24143102,404677,D015140
28277979,23028,D009369
28277979,23028,D005909
28277979,23028,D007938
21396159,2195,D007249
30282812,1111,D012516
30282812,1111,D055752
30282812,2475,D055752
32341442,183,D055370
22566904,51497,D005776
22566904,51497,D056486
22566904,51497,D001327
22566904,51497,D003092
22566904,51497,D007153
22566904,6774,D003093
22566904,6774,D003424
22566904,6774,D001172
22566904,6774,D007410
22566904,9021,D001168
22566904,6774,D001168
22566904,6774,D056486
27070462,1385,C567932
27070462,1385,D003072
18836991,57534,D055752
27525306,2475,D009369
20058253,2064,D001943
21983962,54583,D009336
21983962,54583,D000860
27069490,100009452,D007511
32364011,43740568,C000657245
29050215,8664,D009135
29050215,8664,D001749
29050215,8894,D001749
29050215,2475,D001749
29050215,10857,D001749
29050215,5718,D001749
31747387,55384,D013274
31747387,7157,D013274
21674151,3356,D005693
27070462,5744,D009369
27070462,5744,C567932
26852130,114614,D010051
31293647,27436,D002289
31293647,238,D002289
31293647,378938,D008175
31293647,3702,D008175
26243863,2064,D015179
31293647,673,D000077192
26243863,1956,D015179
24117827,3635,D007249
24117827,207,D007249
32233935,59272,D007239
32233935,59272,C000657245
28811962,3002,D009369
21352476,7187,D009336
21352476,7188,D009336
21352476,5074,D009336
30906313,1789,D009223
30906313,2353,D006948
28811962,916,D009369
23579757,722,D001847
21147502,5175,D009369
10579720,109676,D007738
19059699,4352,C536227
32211513,10273,D002526
32203104,5034,D009369
26316238,268,D007246
31039423,406991,D002318
31039423,406991,D011658
27171271,354,D064420
27171271,354,D006470
27171271,354,D005767
23308079,325,D007239
23308079,3586,D007239
32313880,5058,D007239
32313880,5058,D003643
31203250,4153,D007239
26243863,3845,D009369
27785854,285189,C566368
27785854,3267209,C566368
19830172,3479,D006130
28689374,6582,D009956
30349541,5788,D006327
30349541,916,D006327
30349541,920,D006327
30024510,26503,D008107
17630217,760,D000309
29563864,598,D020258
28465628,958,D058226
24884708,9771,D002544
24884708,9771,D009203
26410082,208,D009369
26410082,2064,D012468
23468924,6010,D012162
24080184,6548,D006333
24080184,6548,D007238
24080184,6548,D058186
24373684,4049,D004485
24373684,931,D004485
30123704,2158,D013959
32313880,5058,D008288
32313880,5058,D010190
32313880,644914,D008288
32313880,644914,D001102
29557375,596,D007511
29557375,581,D007511
30675527,56925,D055959
27506764,735275,D020388
32291137,7291,D012128
32291137,7291,D006086
32291137,7291,D012216
32291137,7291,D051359
29393430,79727,D011472
29393430,284424,D009369
29393430,284424,D011472
29393430,284424,D006528
32362813,351,D003072
32291137,7291,D018352
32291137,7291,D016638
26143012,2030,D012893
26376633,1906,D002318
29050215,2199,D009369
29050215,2517,D009369
29050215,27044,D009369
22237039,10058,D009369
26844115,7124,D009765
27403037,7099,C536528
27403037,4790,C536528
26412311,4151,D007674
24400092,54514,D006475
25889124,54802,D014917
25889124,54802,D008288
32203104,5034,D009203
32203104,5034,D050197
30200437,590,OMIM:617394
30200437,1641,OMIM:617394
31370350,100310558,D004751
32203104,5034,D013927
30200437,590,C537180
30200437,5594,C537180
22566904,9021,D004681
22566904,7124,D009369
22566904,3569,D009369
22566904,20307,D009369
31546546,9463,D009916
21318045,4363,D064420
25852568,3553,D005221
30282812,200186,D012512
30796730,100532204,D030342
29849496,7124,D007249
29849496,3569,D007249
30282812,2313,D012512
22566904,5897,D003092
22566904,5897,D007153
22566904,8651,D003092
22566904,8651,D008206
22566904,8651,D003872
32264889,1739,D007938
27956798,2875,D005355
31114454,6317,D009362
25551576,3456,D007249
25551576,3456,D011125
25551576,3456,D009103
25551576,11006,D011125
25551576,11006,D009103
25551576,10288,D007249
25551576,10288,D011125
25551576,10288,D009103
25551576,80381,D011125
25551576,80381,D009103
25551576,11006,D001327
25551576,11006,D009369
25551576,10288,D001327
25551576,10288,D009369
25551576,5133,D007249
27956798,2147,D005355
31832083,2169,D007410
31832083,2169,D020345
31832083,2169,D006930
30956762,3105,D009369
30956762,3001,D009369
22815926,55821,D007635
21983962,4015,D009336
21983962,4015,D007511
27540513,1636,D051436
29783984,740,D009369
31039423,387140,C562869
29937924,619501,D009369
32291137,943,C000657245
31039423,387140,D000080983
22988441,1080,D007239
32226348,1038,D008180
24117827,207,D001168
24117827,4067,D001327
26552017,159371,D009369
21352476,14860,D009410
28169280,1962,D012080
29551768,898,D063646
29551768,9134,D063646
23762114,6622,D003643
30282812,545,D012512
30282812,2130,D009369
30282812,2313,D009369
32205092,3717,D009196
32264922,59272,D001102
32264922,1636,C000657245
24809021,1116,D005909
24809021,1116,D005910
27222925,5354,D020279
30024510,2678,D015228
30024510,2678,D008659
26243863,2064,D002289
26243863,2475,D002289
25935745,54535,D002908
31890722,43565,D007674
27034972,101054829,D005128
32313880,10592,D009369
32313880,5058,D000386
32327200,59272,D012128
24809021,5595,D005910
24809021,207,D005910
24809021,4313,D005910
24809021,1116,D009369
24809021,7422,D010020
24809021,7422,D005910
24809021,7124,D005910
24809021,5970,D005910
24809021,4790,D005910
24809021,5971,D009369
24809021,5971,D005909
24809021,4790,D005909
30828298,2099,D007249
30828298,2100,D007249
29050215,1977,D009369
27808126,7295,D011125
25926995,100128998,D016470
26410082,1956,D009369
26410082,1956,D001927
23468924,57369,D000070642
23506384,64222,D001321
32244779,4705,D001102
32244779,7113,D001102
32367749,58488,C000657245
22787480,5816,D020244
22787480,5816,D001927
22787480,5816,D007511
30675527,7415,D009369
30675527,7415,D019636
25960081,529,D010051
32131898,759,D009410
25905096,920,D014766
26951071,8850,D009369
26316238,2796,D007029
21318045,91851,D009369
21318045,91851,D016393
27506764,735275,C536751
27506764,100124433,C536751
27506764,10891,C536751
27506764,96459,C536751
30123704,2158,D013964
30884810,7015,D009369
30024510,2678,D009765
23468924,57369,C538365
23468924,57369,C566719
23468924,5158,C566719
23468924,5158,D012162
23468924,57369,D012162
32339777,3605,D003643
32339777,3605,D001172
26243863,2064,D006816
27880818,5925,D012175
27596437,1404,D018805
27596437,7124,D018805
27596437,7132,D007249
26951071,999,D013274
32244779,59272,D001102
27070462,1385,D009369
32231330,1636,C000657245
29755715,354,D009771
27474010,9173,D002544
27474010,64115,D006406
27474010,9173,D006406
25700381,260431,D007239
32339777,3605,D011565
22815926,2670,D001260
31221168,101867536,D001523
31221168,64002,D001523
31221168,367,D001523
31673964,100326836,D006938
32362813,6653,D000544
25551576,3456,D012598
31379913,827384,D003147
24792912,3586,D052016
24792912,3588,D007249
32291137,9970,D009369
32291137,7291,C000657245
32313880,4763,D010190
32313880,4763,D001932
31331342,7124,D007249
28158258,65211,D019966
30971222,3586,D005334
23588304,1312,D034381
23588304,7172,D006311
23588304,1312,D006311
29551768,9134,D008107
25825024,668542,D007249
32321856,8673700,C000657245
28777375,596,D020258
16781449,4843,D000402
16781449,4843,D007249
32231330,59272,C000657245
18752632,23405,D008175
18752632,23405,D002289
32339777,3605,D012128
30024510,2678,D009202
26243863,2064,D001943
28689374,112939,D007674
28689374,112939,D064420
28689374,112939,D010051
27381680,3082,D009369
27381680,7124,D009369
27381680,3569,D009369
27381680,3952,D009369
29393430,79727,D007414
15354209,3558,D012514
15354209,3558,D064420
15354209,3558,D000163
29849496,121278,D001523
29849496,7166,D001791
15354209,7422,D010300
15354209,7422,D029461
15354209,3439,C538614
15354209,3558,C538614
29493223,56925,D064420
24809021,7422,D005909
24809021,7422,D009369
26338969,1543,D008659
29050215,10178,D018198
31086197,58485,D052517
30017315,1194357,D053632
32353978,8673700,D012120
32353978,8673700,D045169
26338969,3383,D002318
26338969,3383,D050197
26338969,7412,D002318
26338969,7412,D050197
26143012,2030,D012892
26143012,2030,D015835
32242950,1401,C000657245
23761016,7490,D015783
23761016,7490,D009396
25999344,34102,D009373
25999344,5658205,D009373
30282812,6241,D012512
30282812,4609,D012512
22429809,100128998,D007511
22429809,100128998,D007238
31293647,1956,D002289
31293647,5906,D002289
18752632,406991,D009369
25960081,1743,D008569
25960081,529,D007511
30906313,1789,D053307
29050215,7157,D005413
29050215,7157,D009369
29050215,7157,D002278
29050215,1029,D005413
29050215,1029,D002278
29050215,595,D005413
29050215,595,D002278
29050215,1027,D005413
29050215,1027,D002278
29050215,5925,D005413
29050215,5925,D009369
29050215,5925,D002278
29050215,207,D006965
29050215,2475,D006965
29050215,2261,D006965
29050215,3265,D006965
29050215,1493,D009369
29050215,6790,D009369
29050215,5133,D009369
22237039,5243,D009369
26412311,7295,D012772
29740160,1435,D007938
24400092,581,D006475
24400092,10533,D006475
24400092,84557,D006475
24400092,8678,D006475
30706071,4609,D009369
30906313,2100,D053307
31143309,7036,D006432
31143309,148738,D006432
31143309,57817,D006432
29551768,5788,D056486
29551768,5788,D007249
29551768,7124,D056486
29551768,729230,D056486
29551768,729230,D007249
29551768,2015,D056486
29551768,2015,D007249
30906313,57555,D009223
31039423,387140,C536227
29551768,8517,D063646
29551768,983,D063646
29551768,1017,D063646
26716506,9564,D009369
26716506,9564,D006965
30321699,5599,D000437
32339777,3605,D007239
29876020,10882,D001943
24192011,3039,D003920
24373684,1136,D001982
26170810,351,D012021
26170810,351,D020258
26170810,351,D008569
30200437,43,D064420
30200437,590,D064420
24080184,6548,D006980
24080184,6548,D005234
24080184,3630,D006980
24080184,3630,D005234
24080184,3630,D002386
24080184,6548,D006331
27403037,58191,D005921
18398271,5443,D001284
18398271,5443,C565433
22547706,4790,D007239
22547706,58484,D007239
22547706,5970,D007239
31291028,3897,D020178
29979707,212,C536778
23762114,6622,D010300
29876020,10882,D009369
27364353,24547,D011125
29979707,3569,D001778
26316238,2488,C536309
26552017,159371,D003072
26552017,159371,D001523
30606164,1401,D007239
24620788,404677,D003072
32359080,59272,D000034
25551576,11006,D004194
25551576,929,D004194
25551576,1437,D004194
24792912,5897,D007249
19460904,3630,D009422
19059699,4352,D013922
19059699,207,C536227
20541258,1082,D017359
20541258,3972,D017359
24117827,5293,D001168
24117827,5294,D001168
24117827,3635,D001172
24117827,3635,D019446
28813453,3630,D006973
27956798,7010,D005355
27956798,7010,D056486
23308079,3576,D014766
23308079,3576,D006475
23308079,51497,D014766
23308079,51497,D006475
25825024,668542,D007592
27070462,5744,D012516
27070462,820,D012516
27070462,1385,D012516
27070462,7157,D012516
27070462,7157,D006323
27070462,5744,D006323
29568308,816705,D006331
32203104,5034,D000860
32359080,59272,C000657245
31000713,22835,D001927
31000713,10155,D001927
31000713,5468,D001927
26243863,2064,C562950
22421041,2658,D005198
31159885,1760,D030342
31159885,1760,D009468
31159885,7555,D030342
31159885,7555,D009468
19168076,3429,D012175
29393430,406885,D030342
30949053,5468,D012640
30949053,2053,D012640
32203104,10079,D007511
32203104,10079,D020521
15354209,3439,D007680
15354209,3439,D064420
29114605,1649,C563168
24650018,7099,D005234
26338969,387177,D063646
26338969,387180,D063646
31205387,241,D000070600
32203104,5034,C566067
32203104,5034,D003643
32131898,5422,D028361
25700381,55107,D001249
25700381,115019,D001249
28465628,7099,D058226
28465628,7100,D058226
23468924,57369,D012173
29207974,3630,D003920
27790004,50848,D014456
30282812,1111,D009369
24884708,9771,D000419
25700381,1080,D008171
25905096,3700,D007249
25700381,100508689,D001102
25700381,260431,D001102
25905096,155871,D007249
29207974,3172,D003920
16781449,4843,D000257
24400092,23626,C536875
32367767,9760,D064420
28158258,10923,D009133
28158258,10923,D005198
31143309,3717,D009196
31143309,3077,D001008
21281461,137872,D000072861
21281461,137872,D019958
32305384,1993,D012421
32305384,1993,C000657245
22829783,4236,D011488
31039423,406991,D009369
30319825,350,D016884
30319825,350,D013927
30319825,350,D020141
21318045,639,D020191
21318045,91851,D020518
32362813,10347,D000544
32362813,10347,D003072
29849496,7040,D011658
18398271,2908,D003480
31890722,404677,D002318
31890722,43565,D007676
18398271,5443,D000236
18398271,5443,D007238
30024510,250,D008107
30024510,2678,D000789
32264889,25479186,D009369
29596489,6198,D003924
19133133,2316,D012769
19133133,5106,D012769
19133133,2023,D012769
19133133,5656921,D012769
19133133,71,D012769
19133133,3303|3304,D012769
31747387,1490,D014777
31747387,7048,D012509
31747387,7046,D012509
31747387,5054,D012509
31747387,3845,D014777
31747387,3845,D012509
31747387,4609,D014777
31747387,1993,D014777
32335068,285,D004342
23898467,5054,D007153
23898467,1361,D007153
23898467,13917718,D018805
28604785,4985,D015430
22187572,967,D004342
22815926,195046,D013119
22815926,55821,D013119
27956798,285,D008108
27956798,285,D009360
24186967,5788,D007249
27281198,6323,D006930
27281198,6323,D004342
27281198,6323,D006331
27281198,6323,D020325
29955035,9699,D009101
27506764,96459,D009136
27506764,10891,D009136
27506764,1158,D001416
27506764,735275,D001416
27222925,5354,D011782
27222925,5354,D003072
24792912,7454,D003092
24792912,920,D003092
24792912,3586,D003092
24792912,3586,D007249
30468149,249,C562440
22178269,100506658,D006526
16781449,6772,D008171
16781449,6772,D007239
19818716,4790,D009369
23308079,1401,C538213
23308079,3458,C538213
23308079,51497,C538213
29740160,8600,D020022
29740160,5079,D020022
29740160,10113,D020022
30282812,2130,D012512
27222925,5354,D007966
27125496,7157,C536751
32362813,3949,C535882
32362813,348,C535882
27364353,4908,D013119
28689374,56925,D010051
28689374,56925,D008175
28689374,56925,D064420
28811962,4919,D013274
28811962,4919,D019337
28811962,4919,D008545
15354209,7422,D009369
32226348,397286,D001172
24186967,5788,C565785
24186967,5788,D005355
27281198,6323,D008881
27281198,6323,D006261
27281198,6323,D043183
26338969,406958,D009369
26338969,387180,D008175
26338969,1109,D008175
24650018,834,D001039
24650018,7099,D056486
24650018,7099,C567379
24650018,7099,D007249
24650018,54106,D007249
25700381,3439,D001102
25700381,3456,D001102
25700381,4025,D003550
32203104,5034,D003251
32203104,2152,D003251
30242205,4069,D009765
24080184,27063,D003920
24080184,200539,D003920
27403037,643,D008180
27403037,10563,D008180
28883914,100126696,D020964
24080184,6548,D015427
24809021,1956,D009369
27790004,4513,D005767
27790004,495,D005767
22429809,100128998,D020521
30428326,22859,D009369
32264922,59272,C000657245
28667514,1351,D001022
27525306,3082,D006130
32205232,3569,C000657245
32205232,3586,C000657245
30365064,55124,D007248
30675527,10344,C537262
26410082,2064,D010051
31370350,112744,D007249
24117827,4067,D000267
24117827,4067,D007249
24117827,4067,D058186
32186711,1636,C000657245
29270009,7124,D009369
32333991,1636,D003555
32333991,1636,C000657245
30884810,8030,D013959
21318045,4363,D020191
19191756,5741,D050723
19191756,5741,D010024
31890722,43565,D000783
25143772,100379198,D012640
25143772,100379198,D003072
25143772,100379198,D019305
32367749,58488,D001327
27880818,4613,D009447
27880818,4609,D009447
27880818,4610,D055752
27880818,4609,D055752
24434143,760,D028361
25491605,5578,C537296
31000713,1773,D004342
23898467,5328,D009336
23898467,5327,D009336
23225887,3553,D001281
23898467,13917718,C536528
23898467,13917718,D025861
27403037,406910,D008180
27403037,6352,D008180
28602767,4961525,D007239
23762114,6622,D020258
24620788,404677,D000275
31747387,693231,D013274
31747387,1021,D013274
29563864,6622,D006331
18752632,407035,D009369
29393430,79727,D005355
25657186,7450,D020521
25657186,6347,D020521
23468924,5158,D007153
22815926,3553,D020521
20633576,9735,D009136
20633576,1769,D009136
19460904,3630,D009203
19460904,3630,D003920
32335366,6524,D006333
32333991,1636,D006973
32333991,1636,D003920
30987660,22060,D018281
30906313,10857,D009223
30906313,2100,D009223
30024510,2678,D003324
21281461,137872,D004342
30123704,2158,D063646
30123704,7422,D009369
31035950,6717,D002644
31221168,3190,D001943
31221168,999,D001943
32354045,60674,D006528
32354045,60674,D011471
32354045,60674,D009503
29114605,1649,D007625
31039423,387140,D001855
23579757,722,D009386
23579757,722,D005355
23579757,722,D009369
23579757,722,D001778
23579757,722,D007239
28689374,6582,D007153
28689374,22060,D007674
30266767,4958,D012141
30266767,633,D029424
30266767,633,D012141
30476719,5896,D030342
30476719,5897,D030342
24053333,5970,D015459
27403037,920,D011507
29551768,898,D008103
29551768,9134,D008103
29968748,759,D009410
26338969,1109,D009369
26338969,7779,D009369
30242205,284904,D001281
29740160,10113,D016301
25273894,5243,D064420
24792912,3553,D003092
24792912,3587,D007249
24792912,920,D007249
24650275,2688,D006984
24650275,3479,D006984
32364011,59272,D006973
32364011,59272,D003920
32364011,43740568,D006973
32364011,43740568,D003920
31159885,173,D009135
31159885,173,D009223
31293647,1956,D009369
31293647,1956,D005910
31293647,1956,C538614
31293647,7040,D009369
31293647,7040,C538614
31293647,7040,D002289
31293647,5906,D009369
31293647,5906,D005910
31293647,5906,C538614
23336013,3630,D012640
30906313,407669,D009223
27525306,4233,D008175
24160453,5770,D009765
26844115,1401,D008659
27790004,4513,D014456
32226348,9970,D007249
29937924,619501,D006528
27222925,5354,D001523
27222925,5354,D009759
27222925,5354,D009422
27222925,5354,D009123
32313880,3845,D009369
32313880,3845,D010190
27403037,1234,D011507
27403037,916,D011507
27403037,1230,D011507
27403037,1230,D007674
27403037,1234,D007674
27403037,355,D007674
24117827,2268,D007249
29551768,1017,D009369
32226348,85480,D003876
27403037,1234,D006086
32332878,9076,D002277
26951071,6935,D007414
26951071,6935,D009369
26951071,8850,D007414
32226348,51428,D012871
30884810,5208,D009369
30884810,51523,D009369
30884810,8030,D009369
28158258,65211,D009133
32341442,59272,D001102
29938207,3159,D001943
29938207,2099,D009369
28883914,5016,D006562
24373538,361,D009471
26303914,3630,D003920
26303914,3630,D014012
32205092,3605,D007249
32205092,1437,D007249
30459884,261726,D020244
29596489,207,D009369
29596489,3172,D009369
27403037,10563,D007674
22337246,1351,D001172
22337246,1351,D007037
32362813,1742,D000544
25491605,5580,C537296
23225887,3553,D007249
22547706,3605,D011125
22547706,3605,D020178
22547706,3458,D020178
22547706,58484,D020178
22547706,920,D020178
30349541,868,D009103
30349541,868,D004681
27525306,999,D009369
24620788,404677,D056784
32341442,59272,D055370
18752632,23405,D018277
28837387,4763,D009422
31331342,3630,D009133
16781449,3439,D001102
22815926,195046,D007635
22815926,55821,D000070642
22815926,195046,D000070642
22815926,195046,D059348
22815926,55821,D059348
27956798,284,D008103
24810596,7157,C536108
24810596,7157,D006323
28777375,598,D007511
26951071,54474,D017827
26951071,54474,D009369
26951071,1045,D017827
26951071,1045,D009369
26951071,3855,D017827
26951071,3855,D009369
26951071,10178,D021441
32226348,3596,D007249
22421041,2022,D013683
22421041,4089,D013683
22421041,4089,C537702
28360229,23495,D003920
23308079,3586,D014766
23308079,5133,D014766
23308079,5133,D004194
23308079,100513601,D004194
30873191,2539,D004342
27990348,1956,D002289
29207974,2645,D006943
29563864,23336,D019636
31370350,112744,D004067
31370350,50616,D004067
22421041,23462,D009373
22421041,23462,D018376
22421041,23493,D009373
22421041,23493,D018376
20161399,5901,D008607
29968748,5245,D003294
29968748,627,D009410
29968748,4908,D009410
31370350,396054,D020388
24117827,5657,D014657
24117827,3576,D014657
24117827,3553,D014657
24117827,7124,D004487
24117827,7124,D008171
24117827,1991,D004487
24117827,4353,D007249
27078154,348,D000544
27078154,348,D002318
27790004,4513,D052016
27790004,495,D052016
27790004,4513,D013274
27790004,4512,D013274
27540513,1636,D014511
24650275,1325,C535694
26951071,999,D009369
27525306,308,D009336
31370350,9516,D058186
32203104,30001,D001791
32203104,30001,D013927
21983962,1435,D005198
31293647,1956,D008175
30468149,249,D035583
28811962,930,D020258
32033167,5244,D002779
31503006,6822,D010661
30682788,1337,C562757
24754905,1628,D009765
24754905,22796,D009765
24754905,22796,D006402
27790004,495,D010003
29740160,4982,D007938
29568308,822246,D008607
26561860,472,D005862
24117827,5880,C564275
27403037,729230,D011507
24117827,5880,C535887
24117827,5880,D018370
31293647,5729,D002289
30571509,26748,D007239
30571509,26748,D020521
30571509,348,D003324
30571509,348,D050197
30571509,348,D007249
30571509,348,D013610
30571509,348,D007239
30571509,348,D018805
30571509,348,D000860
23822584,109523,D001260
23822584,3359,D001260
23822584,3359,D004342
23822584,9177,D004342
32362813,5663,D000544
22547706,3554,D007249
29050215,58492,D001749
29050215,171558,D009369
29050215,171558,D001749
31221168,3190,D001749
31221168,2146,D001749
31221168,6657,D001749
31269758,26503,D009765
27785854,5343,D064420
29849496,4353,D005355
27880818,4610,D009369
27843468,6362,D005776
25491605,5581,C537296
20633576,21,D030342
20633576,26154,D030342
20633576,24,D030342
20633576,21,D017563
20633576,21,C535342
20633576,19,D013631
20633576,26154,D016113
23225887,7099,D064420
31890124,581,D003643
31890124,54205,D003643
32211513,10273,D000067877
30024510,2678,D006973
29849496,4353,D018805
20633576,24,D058499
29393430,79727,D001943
29393430,407015,D009369
29393430,407015,D001943
18752632,23405,D012640
18752632,23405,D015179
32233935,59272,D012128
32233935,59272,D011654
32233935,59272,D005355
32233935,183,D012128
32233935,183,D011654
32233935,183,D005355
32233935,59272,D003643
30349541,868,D004342
30349541,1437,D004342
30349541,4340,D004342
30349541,4340,D001327
15199386,672,D001943
28604785,403329,C562844
16963499,723905,D008223
16963499,54487,D004062
16963499,29102,D004062
29160859,57674,D001157
30643658,921,D006527
29160859,57674,D002532
19818716,9817,D007249
19818716,8452,D007249
19818716,9978,D007249
19818716,4790,D007249
19818716,9817,D042822
19818716,9978,D042822
19818716,3551,D042822
19818716,7124,D009369
19818716,5970,D009369
19818716,5328,D001943
32362813,274,D000014
32362813,274,D012640
32313880,103248093,C000657245
32211513,10273,D015324
32198163,59272,D012128
29740160,5788,D007938
30282812,4904,D012512
28277979,23028,D019636
24797878,201780,D009408
27222925,5354,OMIM:608852
30282812,1660,D012512
20633576,9735,D000080362
20633576,6785,D012162
25657186,3569,D002544
25657186,3569,D020521
25657186,4879,D002544
26410082,5295,D005909
26410082,207,D005909
29979707,5293,D008231
29979707,5294,D008231
19702309,1950,D002289
24186967,546644,D004194
24186967,546644,D007249
30349541,3458,D001327
29968748,5245,D007035
29968748,5245,D000208
23634903,3853,D005198
20806040,6010,D012162
29849496,3356,D011658
27078154,348,D012559
19181290,260431,D020521
19181290,260431,D011014
19181290,260431,D000437
19181290,260431,D003324
19181290,260431,D016491
19181290,260431,D003920
26622254,26503,D003643
26622254,238,D003643
30365064,64344,D008067
24650018,4615,D009336
26412311,7124,D007674
24650018,15289,D012514
24650018,54106,D012514
24650018,9447,D012514
24650018,3553,D012514
24650018,114548,D012514
24650018,7099,D012514
24650018,54106,C567379
24650018,4615,D007153
25940564,7276,D001172
25940564,7276,D028227
25940564,7276,D009101
25940564,7276,C567782
26951071,8850,D001523
26951071,8850,D012734
29876020,7173,D001943
20633576,9735,D003117
31293647,400500,D002289
30767970,8636,D009369
28777375,598,C537985
23023860,164091,C000656865
27403037,6376,D005921
27403037,1233,D008180
27403037,1235,D008180
27403037,9464,D008180
27403037,6376,D008180
32341442,59272,D055371
32341442,59272,D005355
32341442,57085,D055371
32341442,57085,D005355
21147502,1956,D009369
29968748,5245,D012559
32231330,59272,D055370
32335068,5972,C000657245
30062756,574058,D009369
30062756,574058,D014526
30062756,5133,D009369
30062756,5133,D014526
30062756,29126,D014526
30062756,29126,D010300
30062756,29126,D006086
20633576,9429,D049310
31890124,6095,D003643
31890124,6095,D010051
23762114,6622,D009410
32362813,351,D009410
23384018,488,D016506
23384018,27032,D016506
26969303,6317,D008545
26969303,6317,D015451
26969303,6317,D002294
32234467,3569,D009369
32341442,1636,D003643
32341442,59272,D003643
27034972,101054829,D007775
20541258,2321,D011225
20541258,2321,D017359
22178269,619501,D005355
22178269,619501,D056486
18752632,406947,D009369
28150320,31,D012640
32341442,185,D055370
31039423,387140,D015470
31039423,387140,D009369
26844115,3569,D009765
27525306,213,D011535
32364011,1636,C000657245
32364011,1636,D007239
30349541,868,D012598
30349541,1437,D012598
32339777,3569,D001102
25999344,7014,D009373
29596489,3667,D003924
29596489,3630,D003924
24810596,84897,D009369
24708774,1101,D010051
21352476,2876,D009410
21352476,109408,D009410
21352476,27306,D009410
32354045,107760820,D009361
32354045,107760820,D009369
32354045,107809942,D009361
32354045,107809942,D009369
26852130,672,D010051
32264889,1739,D001943
29740160,943,D019337
30949053,10800,C566404
30949053,10800,D065631
22566904,8651,C536528
22566904,8651,D007635
22566904,51497,C536528
22566904,51497,D007635
22566904,8651,D056486
22566904,8651,D017093
22566904,6772,D056486
22566904,6772,D017093
31513673,5047,D003866
30643658,3559,D009369
31039423,387140,D019337
29050215,5718,D009369
30365064,3985,D009369
30365064,3985,D020964
27070462,5744,D017093
32231330,1636,D006973
31832083,2169,D054058
31832083,2169,D009203
31832083,2170,D054058
31832083,2170,D009203
28837387,797,D059226
28837387,4763,D059226
28837387,1808,D059226
21980465,2335,D008545
31379913,843276,D006816
24117827,7852,D005921
24117827,6387,D005921
24117827,7852,C564275
24117827,3576,D008181
24117827,7412,D008181
29114605,1649,D006333
24884708,9771,D007674
25825024,112744,D014376
22178269,6615,D019958
32341442,59272,D012128
25946018,7099,D001424
24080184,207,D006331
24080184,948,D006331
24080184,948,D009202
26338969,596,D011471
30062756,1351,D001749
31890722,43565,D016893
20633576,24,D009136
22988441,142,D006948
32335366,3630,C000657245
32335366,3630,D007239
31114454,6317,D002277
32291137,7291,D003643
30828298,3630,D005198
23384018,2706,C536168
23384018,10804,C536168
32234467,3569,D009101
32234467,3569,D010954
32234467,3569,D000783
32234467,3569,D052439
19191756,1588,D001943
31852336,5621,D019636
31852336,396452,D019636
31852336,5621,D017096
20080335,672,D001943
20080335,1351,D012871
20080335,1351,D014376
15199386,675,D001943
27247945,81,D005921
18752632,406950,D007945
18752632,406948,D007945
19818716,9978,D006528
19818716,3551,D006528
32341442,183,D055371
25657186,6285,D007511
32341442,59272,D002318
21352476,26353,D009410
21352476,5052,D009410
21352476,9588,D009410
21352476,17751,D009410
21352476,5743,D009410
21352476,140809,D009410
32264889,1739,D030361
32264889,391,D030361
32313880,5058,D001943
32313880,5058,C537392
32313880,5058,D018319
32362813,8301,D000544
32362813,2891,D000544
19191756,2099,C537436
26243863,5290,D015179
25940564,177,D002357
25940564,177,D006984
31832083,260402,D012771
24708774,1101,D005211
32244779,59272,D018352
32244779,183,D018352
19059699,4352,D001855
25273894,283871,D011535
25273894,528168,D011535
32362813,274,D000544
31890722,404677,D015658
27403037,17329,D008180
27403037,7852,D009369
30027791,2247,D003324
32198163,59272,C000657245
32198163,59272,D012120
32205092,3605,D005334
32205092,1440,D005334
32205092,3569,D005334
32205092,7124,D005334
32205092,2920,D005334
22547706,58484,D010534
22547706,58484,D007710
22547706,58484,D011552
26823174,28380860,D030342
22566904,9021,D007239
22566904,3569,D007239
22566904,3553,D007249
22566904,3569,D007249
22566904,9021,D004342
22566904,3569,D004342
22566904,9021,D014123
22566904,3569,D014123
22566904,8651,D019142
22566904,9021,D019446
22566904,6774,D019446
32318325,6287,D007239
32318325,2244,D007239
32318325,1401,D007239
31412075,5346,D003643
29662784,7040,D010003
29662784,649,D010003
28195163,494014,D020964
32354045,60674,D005355
32354045,2523,D006323
29563864,831,D019636
23022873,2736,D007938
28724946,8991,D020968
28724946,1628,D020968
26061049,55738,D056735
26061049,10263,D056735
25964797,6334,D004827
25964797,6334,D003072
32131898,5422,D064420
27200373,25976,D020521
24650018,3553,C567379
29968748,5245,D009422
26404473,6367,D009369
29527287,1728,D016111
31293647,6098,D002289
32205232,3627,D007239
32205232,414062,D007239
32205232,7124,D007239
29114605,1649,D004194
29557375,596,D016269
29557375,581,D016269
29557375,60,D016269
29563667,137872,D006461
32244779,1915,D007249
24106511,100519773,D063646
31177305,171558,D001749
