pmid,geneId,diseaseId
29740160,1773,D007938
29740160,12484,D007938
29740160,930,D007938
29740160,5788,D007938
22547706,58484,D007239
31293647,3845,D000077192
21926074,4342,D052256
27514748,1476,C537627
31143309,3077,D000740
22566904,9021,D007239
22566904,7124,D007239
22566904,3605,D007239
22566904,920,D007239
22566904,9021,D006505
22566904,111343,D007592
22566904,9021,D007592
22566904,3605,D007592
22566904,920,D007592
22566904,9021,D050197
22566904,9021,D007249
22566904,3605,D050197
22566904,3605,D007249
22566904,8651,D009369
28465628,5788,D000783
32233935,59272,D015212
29968748,5245,D020925
32244779,1915,D056486
32362813,351,D012421
27642274,56925,D005198
27525306,207,D001943
27525306,4790,D001943
32226348,3558,D008545
32226348,3558,D064420
31015328,887662,D004342
29849496,7040,D004194
29849496,7040,D005355
29849496,4088,D005355
27222925,5354,C537538
22815926,195046,D009410
22815926,55821,D009410
22815926,55821,D003929
22815926,55821,D009422
31832083,2169,D014947
31221168,367,D011471
24143102,404677,D002318
19191756,2796,D006620
19191756,2796,D050723
19191756,6240,D011471
19191756,6240,D006620
19191756,6240,D050723
24143102,404677,D050197
24509439,2244,D014842
24509439,2335,D014842
28837387,1808,D010146
28837387,1808,D006930
28837387,4763,D006930
21352476,836,D009410
25657186,4318,D020521
25657186,4879,D020521
25657186,6285,D020521
25657186,6356,D020521
25657186,6356,D007511
25657186,1956,D020521
25657186,1956,D007511
25657186,7079,D020521
25657186,7079,D007511
25657186,6283,D020521
25657186,6283,D007511
25657186,5617,D020521
25657186,5617,D007511
25657186,836,D020521
25657186,836,D007511
25657186,10590,D020521
25657186,10590,D007511
25657186,4318,D007511
29551768,8517,D005234
29551768,8517,D005355
32131898,10059,D028361
23762114,6647,D010243
23762114,6647,D000690
23762114,6647,D019636
32131898,10059,D000544
31852336,2047,D034081
23634903,10397,D007680
23634903,10397,D002277
31221168,923,D009369
27956798,285,D009369
26316238,2796,D007027
25926995,5327,D006470
29050215,8662,D001749
23840664,3569,D050197
23840664,3569,D001778
23840664,3569,D007249
25700381,90865,D001102
21388547,10273,D009101
29563864,6622,D004194
24650018,29108,D005234
24650018,834,D005234
28724946,192,D007676
19367282,4255,D009369
19367282,596,D008545
19367282,317,D008545
26796641,7015,D002311
29493223,56925,D005198
32226348,3454,D008178
27956798,285,D008103
30828298,6750,D018358
30828298,6750,D006323
32131898,23410,D028361
32131898,23410,D000544
30828298,6751,D009369
30828298,6750,D009369
29563864,6622,D028361
30956762,3902,D009369
30956762,80380,D009369
30956762,5133,D009369
30956762,29126,D009369
30956762,201633,D009369
30956762,1493,D009369
30956762,50943,D009369
26410082,1956,D001943
26410082,1956,D009369
10579720,109676,D009135
27403037,355,D007153
27403037,355,D011507
27403037,355,D007674
27403037,2833,D017099
27403037,2833,D004194
27403037,2833,D009393
27403037,2833,D008180
27403037,2833,D007153
27403037,17329,D007153
23506384,5020,D007029
24373684,59067,D003876
24373684,6362,D003876
31747387,207,D009369
28811962,4919,C537730
28811962,51251,C537730
28811962,51251,D064420
28811962,51251,D010195
25960081,2047,D007635
25960081,5599,D007635
25960081,1743,D007635
24797878,2030,D009369
29955035,10855,D013274
28811962,930,D010190
32193512,3925,D009216
24620788,404677,D012164
27247945,81,D005355
27247945,81,D009400
27880818,6236,D001260
28277979,23028,C535742
30024510,2678,D003324
30024510,2678,D006973
29393430,407015,D005355
29393430,389421,D005355
29393430,406886,D005355
29393430,5460,D002294
29393430,5460,D009369
29393430,6657,D002294
29393430,6657,D009369
31747387,406971,D013274
29955035,10855,D007938
29955035,10855,D006504
29955035,10855,D006086
29955035,10855,D002340
29955035,10855,D007249
30282812,4827,D012512
30282812,4827,D009369
32203104,5034,D002544
31370350,6523,C562602
31370350,6564,C562602
31143309,3077,D006432
31143309,3077,D030342
26936326,3162,D007249
26936326,10079,D001778
26936326,10079,D001791
26936326,10079,D013927
26936326,10079,D010146
26936326,3162,D012769
32316063,2244,D007239
21396159,6513,D007249
19367282,4255,D006402
27785854,5544,D064420
32211513,10273,D001284
32211513,10273,D003072
32233935,59272,D000309
29207974,5078,D003920
29207974,3651,D003920
22566904,8651,D001327
22566904,9021,D009369
22566904,9021,D001327
24307910,9360,D009369
28837387,4763,C537392
26716506,2064,D009422
26716506,3320,D009422
26716506,3320,D001943
25405347,7124,C538228
27070462,820,D017093
27790004,4513,D001172
27525306,3082,D009362
27525306,255738,D009362
29992029,6497,D008171
20058253,2064,D002609
32264889,1739,D063646
21983962,54583,D007238
21983962,54583,D003643
21983962,54583,D003324
24003385,5741,D000309
24003385,5741,D001249
29551768,898,D056486
29551768,8517,D056486
29551768,7124,D006528
29551768,7124,D007249
29551768,5244,D006528
29551768,5244,D007249
29551768,3052,D006528
29551768,3052,D007249
19191756,1588,D016301
31747387,51573,D013274
22178269,3630,D005198
31747387,100313938,D013274
31747387,861,D013274
31747387,4904,D013274
32211513,10273,D007029
23762114,596,D008545
23762114,596,D007680
23762114,836,D007938
23762114,836,D008545
23762114,836,D007680
23762114,5594,D007938
23762114,5594,D008545
23762114,5594,D007680
23762114,207,D007938
23762114,207,D008545
23762114,207,D007680
29551768,2875,D056486
29551768,9134,D056486
29551768,5788,D007249
29551768,729230,D007249
29551768,2015,D007249
29551768,8517,D008103
24080184,6548,D000275
24080184,3630,D000275
24080184,207,D000275
24080184,948,D000275
24080184,6548,D007511
21352476,4842,D001930
21352476,4843,D001930
21352476,2936,D009410
21352476,2936,D010300
28689374,6580,D020258
28689374,6580,D007674
28689374,6580,D006311
28689374,6582,D020258
28689374,6582,D007674
28689374,6582,D006311
32226695,50848,C000657245
24186967,5132,D007238
23588304,8714,D008175
23588304,8714,D006311
23588304,7172,D034381
23588304,7172,D009369
23588304,8714,D034381
23588304,7172,D064420
30024510,2678,D012421
30024510,2678,D050197
30024510,2678,D058226
30024510,2678,D001660
30024510,2678,D003643
27540513,1636,D011507
32313880,4513,D010146
20890968,42356,C557675
26844115,3569,D007249
24650018,4615,C538265
24650018,9447,C538265
17630217,760,D000275
29563864,598,D019636
30956762,51497,D002289
30956762,3458,D009369
30956762,3565,D009369
30956762,3586,D009369
30956762,51497,D009369
30956762,920,D009369
30956762,3902,D000230
21483654,2100,D015179
21483654,2100,D003110
30282812,1978,D012512
27247945,81,D057770
22518954,1909,D009369
29220521,801901,D007896
32341442,1636,D007239
32341442,1636,C000657245
32341442,1636,D002318
32341442,59272,D007239
32341442,59272,D002318
24797878,56925,D009369
21876700,2353,D004402
32231330,59272,C000657245
27078154,348,D003324
27078154,348,D003924
25960081,529,D007635
25960081,759,D007635
26376633,4843,D007249
25551576,929,D011125
25551576,11006,D011125
25551576,1437,D011125
26844115,10891,D007249
19460904,3479,D012164
19460904,3479,D003920
19460904,5176,D012164
19460904,5176,D003920
32354045,60674,D008175
32354045,60674,D001943
32354045,7248,D009369
32354045,7248,D008175
32354045,7248,C538614
32354045,7248,D001943
32354045,7248,D001749
32203104,5034,D009336
32203104,6402,D009336
32203104,6402,D007249
26412311,10724,D005198
30949053,10800,D001249
30949053,2053,D008659
30949053,5465,D008659
32203104,2147,D014842
32203104,5034,D001791
32203104,5034,D014842
31143309,3077,D006528
31143309,3077,D008103
18836991,57534,D012509
18836991,57534,D001929
24143102,404677,D015140
28277979,23028,D009369
28277979,23028,D005909
28277979,23028,D007938
21396159,2195,D007249
30282812,1111,D055752
30282812,2475,D055752
32341442,59272,D055370
32341442,183,D055370
22566904,51497,D005776
22566904,51497,D056486
22566904,51497,D001327
22566904,51497,D003092
22566904,51497,D007153
22566904,6774,D003093
22566904,6774,D003424
22566904,6774,D001172
22566904,6774,D007410
22566904,6774,D001168
22566904,9021,D001168
22566904,3569,D001168
22566904,6774,D056486
22566904,9021,D056486
27070462,1385,D006323
27070462,1385,C567932
27070462,1385,D003072
18836991,57534,D055752
32069313,2475,C562839
27525306,207,D009369
27525306,2475,D009369
20058253,2064,D001943
21983962,54583,D009336
21983962,54583,D000860
27069490,100009452,D007511
32364011,43740568,C000657245
29050215,8664,D009135
29050215,8664,D001749
29050215,8894,D001749
29050215,2475,D001749
29050215,10857,D001749
29050215,2517,D001749
29050215,148362,D001749
29050215,5718,D001749
31747387,55384,D013274
31747387,7157,D013274
21674151,3356,D005693
26852130,114614,D010051
31293647,27436,D002289
31293647,3702,D002289
31293647,3702,D008175
26243863,2064,D015179
31293647,673,D000077192
26243863,1956,D015179
24117827,3635,D007249
24117827,5294,D007153
24117827,3635,D007153
21352476,7187,D009336
21352476,7188,D009336
21352476,5074,D009336
30906313,1789,D009223
30906313,10857,D009223
30906313,2100,D009223
30906313,553187,D009223
30906313,2353,D006948
28811962,916,D009369
23579757,722,D050723
23579757,722,D001847
21147502,5175,D009369
10579720,109676,D007738
19059699,4352,C536227
22429809,100128998,D002544
32211513,10273,D002526
32203104,5034,D009369
32203104,5034,D019636
26316238,268,D007246
31039423,406991,D002318
31039423,406991,D011658
27171271,354,D064420
23308079,325,D007239
23308079,3586,D007239
31039423,406991,D009369
31143309,57817,D006432
31379913,542391,D006816
26243863,3845,D009369
27785854,285189,C566368
27785854,3267209,C566368
32345230,10592,D010146
30349541,5788,D006327
30349541,916,D006327
30024510,2875,D008107
30024510,26503,D008107
17630217,760,D000309
24884708,9771,D002544
24884708,9771,D009203
26410082,4170,D009369
26410082,2064,D012468
24080184,3630,D004194
23468924,6010,D012162
24080184,6548,D006333
24080184,6548,D007238
24080184,6548,D058186
24373684,4049,D004485
24373684,931,D004485
30123704,2158,D013959
32313880,5058,D008288
32313880,5058,D010190
32313880,644914,D008288
32313880,644914,D001102
32313880,644914,D010190
32313880,5058,C000657245
29557375,596,D007511
29557375,581,D007511
30675527,56925,D055959
30675527,83881,D055959
27506764,735275,D020388
32291137,7291,D012128
32291137,7291,D012216
32291137,7291,D051359
29393430,79727,D009369
29393430,79727,D011472
29393430,79727,D006528
29393430,284424,D009369
29393430,284424,D011472
29393430,284424,D006528
32362813,351,D003072
32291137,7291,D018352
26143012,2030,D012893
26376633,1906,D002318
29050215,2199,D009369
29050215,2517,D009369
29050215,27044,D009369
29050215,148362,D009369
29050215,5718,D009369
22237039,10058,D009369
22237039,5243,D009369
22237039,9429,D009369
26844115,7124,D009765
27403037,7099,C536528
27403037,7099,D001424
27403037,7099,D008180
27403037,4615,C536528
27403037,4615,D001424
27403037,4615,D008180
27403037,4790,C536528
27403037,4790,D001424
27403037,4790,D008180
27403037,6357,C536528
27403037,6357,D001424
27403037,6357,D008180
26412311,4151,D007674
24400092,54514,D006475
25889124,54802,D014917
25889124,54802,D008288
32203104,5034,D009203
32203104,5034,D050197
31747387,5562,D009369
31747387,4609,D009369
31747387,1021,D009369
31747387,3845,D009369
31747387,3915,D009369
31747387,7057,D009369
31747387,1277,D009369
31747387,5529,D009369
31747387,2309,D009369
31747387,7157,D009369
31747387,317,D009369
31747387,83667,D009369
31747387,5054,D009369
30200437,1641,OMIM:617394
31370350,100310558,D004751
32203104,5034,D013927
30200437,590,C537180
30200437,5594,C537180
22566904,9021,D004681
22566904,7124,D009369
22566904,3569,D009369
22566904,20307,D009369
21318045,4363,D064420
26716506,207,D009369
26716506,2475,D009369
25852568,3553,D005221
29849496,7124,D007249
30282812,2130,D012512
30282812,2313,D012512
22566904,5897,D007153
22566904,50943,D003092
23761016,5954,D015783
25143772,100379198,D012640
25143772,100379198,C562694
32264889,1739,D007938
27956798,2875,D005355
31114454,6317,D009362
25551576,3456,D007249
25551576,3456,D011125
25551576,3456,D009103
25551576,11006,D009103
25551576,10288,D007249
25551576,10288,D011125
25551576,10288,D009103
25551576,80381,D007249
25551576,80381,D011125
25551576,80381,D009103
25551576,11006,D001327
25551576,11006,D009369
25551576,10288,D001327
25551576,10288,D009369
25551576,5133,D007249
27956798,2147,D005355
31832083,2169,D007511
31832083,2169,D006930
30956762,3105,D009369
22815926,195046,D007635
22815926,55821,D007635
21983962,4015,D009336
21983962,4015,D007511
27540513,1636,D051436
29783984,740,D009369
31039423,387140,C562869
29740160,25,D007938
29740160,613,D007938
32291137,943,C000657245
31039423,387140,D000080983
22988441,142,D007239
22988441,1080,D007239
32226348,1038,D001327
24117827,207,D001168
24117827,4067,D001327
18752632,23405,D009369
21352476,2876,D009410
21352476,109408,D009410
21352476,221357,D009410
21352476,14860,D009410
28169280,1962,D012080
29551768,898,D063646
29551768,9134,D008107
29551768,9134,D063646
23762114,6622,D003643
30282812,2130,D009369
30282812,2313,D009369
32205092,3717,D009196
32264922,59272,D001102
32264922,1636,C000657245
24809021,1116,D005909
24809021,1116,D005910
27222925,5354,D020279
30024510,2678,D007249
30024510,2678,D008659
26243863,2064,D001943
26243863,1956,D001943
26243863,2064,D002289
26243863,2475,D002289
25935745,54535,D002908
27034972,101054829,D005128
32313880,5058,D000386
32327200,59272,D012128
24809021,5595,D005910
24809021,207,D005910
24809021,4313,D005910
24809021,1116,D004194
24809021,1116,D009369
24809021,7422,D010020
24809021,7422,D005910
24809021,1116,D010020
24809021,7124,D005910
24809021,5970,D005910
24809021,4790,D005910
24809021,5971,D009369
24809021,5971,D005909
24809021,4790,D005909
30828298,2099,D007249
30828298,2100,D007249
29050215,1977,D009369
27808126,7295,D011125
25700381,260431,D011565
25926995,100128998,D016470
26410082,5290,D009369
29464990,50848,D011602
23468924,57369,D000070642
32244779,1915,D001102
32244779,4705,D001102
32244779,7113,D001102
32367749,58488,C000657245
22787480,5816,D020244
22787480,5816,D007511
30675527,7415,D009369
30675527,7415,D019636
25960081,529,D010051
32131898,759,D009410
25905096,920,D014766
26951071,8850,D009369
21318045,91851,D009369
21318045,91851,D016393
27506764,735275,C536751
27506764,100124433,C536751
27506764,10891,C536751
27506764,96459,C536751
30123704,2158,D013964
30884810,7015,D009369
30024510,2678,D009765
23468924,57369,C566719
23468924,5158,C566719
23468924,5158,D012162
23468924,57369,D012162
32339777,3605,D003643
32339777,3605,D001172
26243863,2064,D006816
30024510,250,D008107
27880818,5925,D012175
27596437,1404,D018805
27596437,1404,D019446
27596437,7124,D018805
27596437,7132,D007249
27596437,7124,D007249
26951071,999,D013274
32244779,59272,D001102
30468149,249,D007014
27070462,1385,D009369
27070462,5744,D009369
27474010,9173,D002544
27474010,64115,D006406
27474010,9173,D006406
32339777,3605,D011565
22815926,2670,D001260
31221168,101867536,D001523
31221168,64002,D001523
31221168,367,D001523
31673964,100326836,D006938
32362813,6653,D000544
32211513,23064,D001259
32211513,23064,D020191
32211513,23064,D005621
19881035,241,D010020
25551576,3456,D012598
25551576,11006,D012598
25551576,10288,D012598
31379913,825210,D003147
31379913,819100,D003147
31379913,827384,D003147
24792912,3586,D052016
23023860,164091,C000656865
32291137,9970,D009369
32291137,7291,D009369
32291137,7291,C000657245
32313880,4763,C000657245
32313880,4763,D010190
32313880,4763,D001932
31331342,7124,D007249
30971222,7124,D005334
30971222,3458,D005334
30971222,3553,D005334
30971222,3586,D005334
31832083,2169,D007410
23588304,7172,D006311
32321856,8673700,C000657245
10579720,109676,D009140
28777375,596,D020258
16781449,4843,D000402
18752632,23405,D008175
18752632,23405,D002289
32339777,3605,D012128
30024510,2678,D009202
28689374,112939,D007674
27381680,3082,D009369
27381680,7124,D009369
27381680,3569,D009369
27381680,3952,D009369
29393430,79727,D007414
15354209,3558,D012514
15354209,3558,D064420
15354209,3558,D000163
29849496,121278,D001523
29849496,7166,D001791
15354209,7422,D010300
15354209,7422,D029461
15354209,3439,C538614
15354209,3558,C538614
29493223,56925,D064420
23588304,1312,D034381
24809021,7422,D005909
24809021,7422,D009369
26338969,1543,D008659
26338969,57834,D008659
26338969,1645,D008659
26338969,4501,D008659
26338969,10628,D008659
26338969,7779,D008659
26338969,7780,D008659
26338969,11009,D008659
26338969,9173,D008659
26338969,3553,D008659
26338969,6352,D008659
26338969,5055,D008659
26338969,493861,D008659
29050215,10178,D018198
31086197,58485,D052517
30017315,1194357,D053632
32353978,8673700,D012120
32353978,8673700,D045169
26338969,3383,D002318
26338969,3383,D050197
26338969,7412,D002318
26338969,7412,D050197
26143012,2030,D012892
26143012,2030,D015835
32242950,1401,C000657245
23761016,7490,D009396
25999344,34102,D009373
25999344,5658205,D009373
30282812,4609,D012512
22429809,100128998,D007511
31293647,5906,D002289
31293647,400500,D002289
18752632,406991,D009369
25960081,1743,D008569
30906313,1789,D053307
29050215,7157,D005413
29050215,7157,D002278
29050215,7157,D009369
29050215,1029,D005413
29050215,1029,D009369
29050215,1029,D002278
29050215,595,D005413
29050215,595,D009369
29050215,595,D002278
29050215,1027,D005413
29050215,1027,D009369
29050215,1027,D002278
29050215,5925,D005413
29050215,5925,D009369
29050215,5925,D002278
29050215,207,D006965
29050215,2475,D006965
29050215,2261,D006965
29050215,3265,D006965
29050215,1493,D009369
29050215,6790,D009369
29050215,5133,D009369
26412311,7295,D012772
29740160,1435,D007938
24400092,581,D006475
24400092,10533,D006475
24400092,84557,D006475
24400092,8678,D006475
30706071,4609,D009369
30906313,2100,D053307
31143309,7036,D006432
31143309,148738,D006432
29551768,5788,D056486
29551768,7124,D056486
29551768,729230,D056486
29551768,2015,D056486
30906313,317,D009223
30906313,57555,D009223
31039423,387140,C536227
29551768,8517,D063646
29551768,1017,D063646
29551768,983,D063646
26716506,9564,D006965
27200373,25976,D020521
30321699,5599,D000437
30321699,2908,D000437
29876020,10882,D001943
24373684,1136,D001982
26170810,351,D003072
26170810,351,D012021
26170810,351,D007249
26170810,351,D020258
26170810,351,D008569
30200437,43,D064420
24080184,6548,D006980
24080184,6548,D008659
24080184,6548,D005234
24080184,3630,D006980
24080184,3630,D008659
24080184,3630,D005234
24080184,3630,D006984
24080184,3630,D002386
24080184,6548,D006331
27403037,58191,D005921
18398271,5443,D001284
18398271,5443,C565433
18398271,5443,D003480
22547706,4790,D007239
22547706,5970,D007239
31291028,3897,D020178
29979707,212,C536778
23762114,6622,D010300
23762114,6647,D010300
29876020,10882,D009369
27364353,24547,D011125
26316238,2488,C536309
30606164,1401,D007239
24620788,404677,D057049
24620788,404677,D058345
24620788,404677,D003072
32359080,59272,D000034
25551576,11006,D004194
25551576,929,D004194
25551576,1437,D004194
25551576,968,D003711
19460904,3630,D003920
19460904,3630,D009422
19059699,4352,D013922
19059699,207,C536227
20541258,1082,D017359
20541258,3972,D017359
31379913,829845,D006816
24117827,5293,D001168
24117827,5294,D001168
32085487,1401,D007249
32085487,7124,D007249
32085487,3569,D007249
24117827,3635,D001172
24117827,3635,D019446
28813453,3630,D006973
27956798,7010,D005355
27956798,7010,D056486
23308079,3576,D014766
23308079,51497,D014766
23308079,51497,D006475
25825024,668542,D007592
25825024,213,D016301
27070462,5744,D012516
27070462,820,D012516
27070462,1385,D012516
27070462,7157,D012516
27070462,7157,D006323
27070462,5744,D006323
29568308,816705,D006331
32203104,5034,D000860
32339777,3557,C000657245
32339777,3576,C000657245
31000713,22835,D001927
31000713,10155,D001927
31000713,5468,D001927
22421041,2658,D005198
22421041,7422,D005198
30024510,26503,D015228
30024510,26503,D051436
30024510,250,D015228
30024510,250,D051436
30024510,22796,D006973
30024510,22796,D051436
31159885,1760,D030342
31159885,1760,D009468
31159885,7555,D030342
31159885,7555,D009468
19168076,3429,D012175
29393430,406885,D030342
30949053,5468,D012640
30949053,2053,D012640
32203104,10079,D007511
32203104,10079,D020521
15354209,3439,D007680
15354209,3439,D064420
29114605,1649,C563168
24650018,7099,D005234
26338969,387177,D063646
26338969,387180,D063646
31205387,241,D000070600
32203104,5034,C566067
32203104,5034,D003643
32131898,5422,D028361
25700381,7040,C565292
28465628,7096,D058226
28465628,7099,D058226
28465628,7100,D058226
23468924,57369,D012173
27069490,100350495,D011535
27070462,5744,C567932
29207974,3630,D003920
32291137,3553,C000657245
32291137,3552,C000657245
32291137,3627,C000657245
32291137,6347,C000657245
30282812,2475,D009369
30282812,1111,D009369
24884708,9771,D007674
24884708,9771,D000419
32313880,5058,D009369
25905096,3700,D007249
25905096,1906,D015658
25700381,3596,D001102
25700381,100508689,D001102
25700381,260431,D001102
25905096,156110,D001102
25905096,156110,D007249
25905096,155871,D001102
25905096,155871,D007249
16781449,4843,D000257
27506764,1158,C564253
27506764,735275,C564253
24400092,23626,C536875
32367767,9760,D064420
28158258,10923,D009133
28158258,10923,D005198
31143309,3717,D009196
31143309,3717,D011086
31143309,3077,D009196
31143309,3077,D001008
21281461,137872,D000072861
21281461,137872,D019958
32305384,1993,D012421
32305384,1993,C000657245
32244779,4170,D003643
32244779,4170,D007239
32244779,4170,D018352
30319825,350,D013927
30319825,350,D020141
21318045,53947,D020191
21318045,406947,D020191
21318045,185,D020191
21318045,8651,D020191
21318045,961,D020191
21318045,10135,D020191
21318045,9641,D020191
21318045,53335,D020191
21318045,406991,D020191
21318045,5728,D020191
21318045,596,D020191
21318045,406982,D020191
21318045,7048,D020191
21318045,4090,D020191
21318045,9306,D020191
21318045,604,D020191
21318045,4790,D020191
21318045,9655,D020191
21318045,51573,D020191
21318045,8763,D020191
21318045,2297,D020191
21318045,406983,D020191
21318045,6935,D020191
21318045,9839,D020191
21318045,6775,D020191
21318045,6776,D020191
21318045,6777,D020191
21318045,574467,D020191
21318045,694,D020191
21318045,5090,D020191
21318045,64919,D020191
21318045,639,D020191
21318045,91851,D020518
32362813,10347,D000544
32362813,10347,D003072
29849496,7040,D011658
31890722,404677,D006973
31890722,404677,D003920
18398271,2908,D004342
18398271,2908,D003480
31890722,404677,D002318
31890722,404677,D007676
18398271,5443,D000236
18398271,5443,D007238
30024510,2678,D000789
32333644,728378,C000657245
32264889,25479186,D009369
29596489,6198,D003924
19133133,2316,D012769
19133133,5106,D012769
19133133,2023,D012769
19133133,5656921,D012769
19133133,71,D012769
19133133,3303,D012769
31747387,1490,D014777
31747387,1490,D012509
31747387,7048,D014777
31747387,7048,D012509
31747387,7046,D014777
31747387,7046,D012509
31747387,5054,D014777
31747387,5054,D012509
31747387,3845,D014777
31747387,3845,D012509
31747387,6935,D014777
31747387,6935,D012509
31747387,7057,D014777
31747387,7057,D012509
31747387,1021,D014777
31747387,1021,D012509
31747387,7145,D014777
31747387,7145,D012509
31747387,4609,D014777
31747387,4609,D012509
31747387,1993,D014777
31747387,1993,D012509
32335068,285,D004342
28604785,4985,D015430
22187572,3497,D004342
22187572,967,D004342
22815926,195046,D013119
22815926,55821,D013119
27956798,285,D008108
27956798,285,D009360
24620788,404677,D009220
24620788,404677,D050197
27281198,6323,D006930
27281198,6323,D004342
29563864,598,D020258
27281198,6323,D020325
27506764,96459,D009136
27506764,10891,D009136
27506764,1158,D001416
27506764,735275,D001416
27506764,735275,D002908
27506764,96459,D002908
27222925,5354,D011782
27222925,5354,D003072
27222925,5354,D001259
24792912,3587,D052016
24792912,7454,D003092
24792912,920,D003092
24792912,3586,D007249
24792912,3586,D003092
27070462,7157,D016864
30468149,249,C562440
22178269,100506658,D006526
28158258,6854,D009133
16781449,6772,D008171
16781449,6772,D007239
23308079,1401,C538213
23308079,3458,C538213
23308079,51497,C538213
29740160,8600,D020022
29740160,5079,D020022
29740160,10113,D020022
27222925,5354,D007966
27125496,7157,C536751
25935745,54535,D001523
26243863,1956,D002289
32362813,3949,C535882
32362813,348,C535882
27364353,627,D013119
27364353,4908,D013119
28689374,56925,D010051
28689374,56925,D008175
28689374,56925,D064420
28811962,4919,D020522
28811962,4919,D013274
28811962,4919,D015451
28811962,4919,D019337
28811962,4919,D008545
28811962,4919,C563168
15354209,7422,D064420
15354209,7422,D009369
32226348,397286,D001172
24186967,5788,C565785
24186967,5788,D005355
27281198,6323,D008881
27281198,6323,D006261
27281198,6323,D043183
26338969,406958,D009369
26338969,387177,D008175
26338969,387180,D008175
26338969,1109,D008175
24650018,834,D001039
24650018,7099,D056486
24650018,7099,C567379
24650018,7099,D007249
24650018,54106,D007249
25700381,3439,D001102
25700381,3456,D001102
25700381,4025,D003550
32203104,5034,D003251
32203104,2152,D003251
30242205,4069,D009765
24080184,27063,D003920
24080184,200539,D003920
27403037,10563,D008180
27403037,643,D008180
24080184,6548,D015427
24809021,1956,D009369
24809021,1116,D009837
32364011,217,D000437
22429809,100128998,D020521
30428326,22859,D009369
32264922,59272,C000657245
28667514,1351,D001022
27525306,3082,D006130
27525306,999,D009369
27525306,7431,D009369
27525306,947,D009369
27525306,7422,D009369
30365064,55124,D007248
32226348,51561,D012871
32226348,3605,D012871
30675527,10344,C537262
31370350,112744,D007249
24117827,4067,D000267
24117827,4067,D007249
24117827,4067,D058186
24373684,51087,D007239
24373684,51087,D004342
30884810,673,D013964
29270009,7124,D009369
32333991,1636,D003555
32333991,1636,C000657245
30884810,8030,D013959
21318045,9429,D020191
21318045,5243,D020191
21318045,4363,D020191
19191756,5741,D050723
19191756,5741,D010024
25143772,100379198,D003072
25143772,100379198,D019305
32367749,58488,D001327
32367749,58488,D009369
32367749,58488,D007239
22787480,5816,D001927
27880818,4613,D009447
27880818,4609,D009447
27880818,4610,D055752
27880818,4609,D055752
24434143,760,D028361
31000713,22835,D004342
31000713,1773,D004342
23898467,5328,D009336
23898467,5327,D009336
23225887,3553,D001281
23898467,13917718,C536528
23898467,13917718,D025861
27403037,406910,D008180
27403037,51621,D008180
27403037,6352,D008180
28602767,4961525,D007239
23762114,6647,D000544
23762114,6622,D020258
24620788,404677,D003920
24620788,404677,D000275
31747387,693231,D013274
31747387,1021,D013274
29563864,6622,D006331
18752632,407035,D009369
29393430,79727,D005355
25657186,7450,D007511
25657186,7450,D020521
25657186,6347,D007511
25657186,6347,D020521
25657186,6285,D007511
23468924,5158,D007153
27506764,1756,D001929
27506764,751557,D001929
22815926,195046,D020521
22815926,7124,D020521
22815926,3553,D020521
20633576,9735,D009136
20633576,1769,D009136
19460904,3630,D009203
20633576,1769,D000080362
32335366,6524,D006333
30987660,22060,D018281
30123704,2158,D063646
30123704,7422,D009369
31035950,6717,D002644
26061049,10263,D056735
31221168,3190,D001943
31221168,999,D001943
32354045,60674,D006528
32354045,60674,D011471
32354045,60674,D009503
29114605,1649,D007625
22421041,94,D006470
31039423,387140,D001855
23579757,722,D009369
23579757,722,D004342
23579757,722,D001778
23579757,2147,D009369
23579757,2147,D004342
23579757,2147,D001778
28689374,6582,D007153
28689374,22060,D007674
30266767,4958,D029424
30266767,4958,D012141
30476719,5896,D030342
30476719,5897,D030342
24053333,5970,D015459
29551768,898,D008103
29551768,9134,D008103
29968748,759,D009410
26338969,1109,D009369
29740160,10113,D016301
30242205,284904,D001281
25273894,5243,D064420
24792912,3553,D003092
24792912,3587,D007249
24650275,2688,D006984
32364011,59272,D006973
32364011,59272,D003920
32364011,43740568,D006973
32364011,43740568,D003920
31159885,173,D009135
31159885,173,D009223
31293647,1956,D009369
31293647,1956,D005910
31293647,1956,C538614
31293647,7040,D009369
31293647,7040,D005910
31293647,7040,C538614
31293647,5906,D009369
31293647,5906,D005910
31293647,5906,C538614
23336013,3630,D012640
30906313,407669,D009223
24160453,5770,D009765
26844115,1401,D008659
27790004,4513,D014456
32226348,9970,D001327
32226348,9970,D007249
29937924,619501,D006528
31205387,241,D007249
27222925,5354,D001523
27222925,5354,D009759
27222925,5354,D009422
27222925,5354,D009123
27222925,5354,D009128
32313880,3845,D009369
32313880,3845,D010190
27403037,1230,D011507
27403037,1234,D011507
27403037,916,D011507
27403037,1230,D007674
27403037,1234,D007674
24117827,2268,D007249
32226348,386653,D003876
32226348,85480,D003876
27403037,1234,D006086
26951071,6935,D007414
26951071,6935,D009369
26951071,8850,D007414
32226348,51428,D012871
30884810,5208,D009369
30884810,51523,D009369
31441935,966,D020521
28158258,65211,D009133
29938207,3159,D001943
29938207,3159,D009369
29938207,2099,D009369
28883914,5016,D006562
24373538,361,D009471
26303914,3630,D003920
26303914,3630,D014012
32205092,3605,D007249
32205092,1437,D007249
30459884,261726,D020244
29596489,207,D009369
29596489,3172,D009369
